# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
162500 303.899 145.555 217.26 9.61028e+06
163000 303.851 145.595 217.2 9.60875e+06
163500 303.787 145.592 217.143 9.604e+06
164000 303.743 145.57 217.331 9.60947e+06
164500 303.714 145.481 217.483 9.60939e+06
165000 303.723 145.53 217.298 9.60478e+06
165500 303.716 145.492 217.346 9.60415e+06
166000 303.7 145.454 217.422 9.60445e+06
166500 303.751 145.462 217.34 9.60302e+06
167000 303.751 145.476 217.319 9.60297e+06
167500 303.805 145.438 217.345 9.60338e+06
168000 303.779 145.583 217.299 9.61004e+06
168500 303.921 145.62 217.223 9.61362e+06
169000 303.867 145.577 217.295 9.61227e+06
169500 303.911 145.555 217.258 9.61055e+06
170000 303.8 145.555 217.337 9.61057e+06
170500 303.695 145.573 217.338 9.60849e+06
171000 303.799 145.617 217.269 9.61164e+06
171500 303.784 145.553 217.298 9.60819e+06
172000 303.777 145.487 217.357 9.60621e+06
172500 303.765 145.457 217.303 9.60154e+06
173000 303.724 145.545 217.229 9.60274e+06
173500 303.736 145.47 217.279 9.60033e+06
174000 303.751 145.416 217.419 9.60347e+06
174500 303.82 145.463 217.316 9.60419e+06
175000 303.776 145.563 217.05 9.59763e+06
175500 303.806 145.574 217.178 9.60499e+06
176000 303.79 145.437 217.37 9.60387e+06
176500 303.79 145.446 217.374 9.6047e+06
177000 303.856 145.473 217.243 9.60274e+06
177500 303.856 145.483 217.274 9.60478e+06
178000 303.862 145.414 217.323 9.60255e+06
178500 303.84 145.429 217.3 9.60182e+06
179000 303.726 145.416 217.4 9.60182e+06
179500 303.786 145.365 217.42 9.60119e+06
180000 303.751 145.361 217.421 9.59989e+06
180500 303.728 145.364 217.475 9.6018e+06
181000 303.646 145.346 217.418 9.59544e+06
181500 303.637 145.457 217.254 9.59523e+06
182000 303.596 145.361 217.264 9.58808e+06
182500 303.648 145.348 217.412 9.59541e+06
183000 303.694 145.263 217.426 9.59186e+06
183500 303.695 145.328 217.359 9.59322e+06
184000 303.693 145.339 217.362 9.59401e+06
184500 303.68 145.335 217.364 9.59342e+06
185000 303.727 145.374 217.251 9.59246e+06
185500 303.757 145.471 217.205 9.59785e+06
186000 303.72 145.38 217.309 9.59527e+06
186500 303.795 145.394 217.355 9.60056e+06
187000 303.76 145.403 217.302 9.59769e+06
187500 303.794 145.429 217.173 9.59477e+06
188000 303.764 145.455 217.164 9.59516e+06
188500 303.723 145.4 217.308 9.59658e+06
189000 303.691 145.384 217.376 9.59751e+06
189500 303.858 145.411 217.279 9.6003e+06
190000 303.793 145.387 217.276 9.5965e+06
190500 303.646 145.428 217.446 9.60217e+06
191000 303.679 145.432 217.431 9.60278e+06
191500 303.735 145.411 217.342 9.59921e+06
192000 303.782 145.423 217.218 9.59605e+06
192500 303.761 145.444 217.217 9.59665e+06
193000 303.84 145.478 217.304 9.60525e+06
193500 303.761 145.4 217.389 9.60141e+06
194000 303.822 145.365 217.359 9.59967e+06
194500 303.786 145.394 217.331 9.59921e+06
195000 303.706 145.368 217.452 9.60031e+06
195500 303.737 145.35 217.436 9.59938e+06
196000 303.699 145.367 217.371 9.59642e+06
196500 303.817 145.45 217.332 9.60397e+06
197000 303.827 145.415 217.264 9.5989e+06
197500 303.764 145.404 217.3 9.59778e+06
198000 303.723 145.399 217.318 9.59698e+06
198500 303.721 145.413 217.296 9.59685e+06
199000 303.72 145.37 217.359 9.59681e+06
199500 303.754 145.341 217.464 9.60054e+06
200000 303.84 145.379 217.433 9.6044e+06
